tweet,date,query,replies,reposts,likes,bookmarks,views
"leftists are not friends to the aa community. they too concerned about student debt to worry about systematic racism, food deserts, gun violence and democratic being uprooted. most jobs are paying $15 or higher but no one is benefiting from it. far right and leftists = noise.",2022-05-21 03:13:22,gun violence,0,0,0,0,0
meanwhile you let gun violence rage out of control and say nothing? disgusting lying pharisee. @archcordileone,2022-05-21 03:12:53,gun violence,0,1,0,0,0
"there is no such thing as gun violence, inanimate objects have never been able to walk talk or plan a mass shooting. crazy people in gun free zones commit crimes using a gun. btw cory we the people need license to drive bc driving is not a right!!! no rights require licensing !",2022-05-21 03:12:48,gun violence,1,0,0,0,0
"thats about the same number of americans who die from gun violence every day in america. im happy to have a conversation about reforming laws to combat drug overdoses, so long as we also have a conversation about gun control.",2022-05-21 03:09:29,gun violence,1,0,3,0,0
"... over democrats demand that something be done to save american lives as being politicizing the issue when its just too soon to go there? you do know that your insistence that taking any action to address racial hatred, gun violence, yada, yada, yada is the politicizing ...",2022-05-21 03:09:26,gun violence,1,0,0,0,0
the taiwanese community and every community deserves better than having their lives broken by gun violence and hate. we must act to affirm our commitment to combating the rising tide of violence against asianamericans.and may we always remember the heroes.,2022-05-21 03:08:22,gun violence,11,35,147,3,0
"draymond, may i use your video as part of a taped memorial to adreian at our wear orange event honoring victims of gun violence in lansing june 4th. other msu players are contributing to this memorial. may i have your permission to use it?",2022-05-21 03:07:38,gun violence,0,0,0,0,0
chicago mayor lori lightfoot is calling for parents of african american youth commiting gun violence to step up. when have these people ever stepped up? the answer is never.,2022-05-21 03:07:11,gun violence,10,3,29,0,0
excited to see @eloisa_amelia in this show tonight!,2022-05-21 03:03:36,gun violence,0,0,2,0,0
now its time for you and your fellow repugnants to deal with gun violence and mass murders. @gop #gop #votebluein2022,2022-05-21 03:01:57,gun violence,0,0,0,0,0
"the multnomah county sheriffs office shared what the agency has done to reduce gun violence, one month after an open letter from sheriff mike reese.",2022-05-21 03:00:00,gun violence,0,0,3,0,0
ten things banned in america that arent guns,2022-05-21 02:58:34,gun violence,0,0,0,0,0
"its unlikely that chief catrina thompson, two of her assistant police chiefs, and sheriff bobby kimbrough have any truly new strategies to address gun violence.",2022-05-21 02:56:49,gun violence,1,1,3,0,0
he was a victim of gun violence on his car. use ur brain bud i know its hard,2022-05-21 02:55:13,gun violence,0,0,0,0,0
"given hochuls spin on domestic terrorism, gun violence, hate speech, its likely time @nyspolice, if they havent already, look to @thejusticedept policemental health collaboration (pmhc) toolkit for leadership/resources. #behavioralhealth #doj #hochul",2022-05-21 02:54:26,gun violence,0,0,0,0,0
uhyou might want to check out the gun laws for chicagoheres a summarythe more restrictive the gun lawsthe more gun violencecheck out state/local laws and gun crime stats,2022-05-21 02:52:50,gun violence,0,0,0,0,0
"its truly heartbreaking to see the lives of victims portrayed so quickly, but the life of the shooter gains days/weeks of sympathy reporting we need to address msm and their lack of support for the lives of so many americans lost to gun violence.:broken_heart: :crying_face:",2022-05-21 02:52:47,gun violence,0,0,0,0,0
"mayor lori lightfoot calls mass shooting on near north side a horrible tragedy and blames flood of guns being carried by young people so lori what are u going to do, just naming it doesnt solve the problem. hiw about cracking down on gun violence..",2022-05-21 02:52:22,gun violence,0,0,0,0,0
"the democrats have the house, senate and white house. if you want to do something about gun violence, or abortion you would have already.",2022-05-21 02:48:18,gun violence,11,2,11,0,0
"yeah its the same pretty much everywhere. you rarely feel like going killing your neighbors in a small community. that and well more people also means more chance to pull the number. its the same here. most gun violence is in montreal, toronto, vancouver.",2022-05-21 02:46:25,gun violence,0,0,0,0,0
"red states have the highest poverty, lower life spans, less education, most gun violence, highest mother and infant mortality, more cancer and obesity, etc. some dont even have a minimum wage. what do those jobs pay?",2022-05-21 02:46:19,gun violence,0,0,3,0,0
"tw murder , hate crime , antiblack racism , gun violence , terrorism   ",2022-05-21 02:45:28,gun violence,1,0,0,0,0
this article is so incorrect in so many ways it cannot be adequately addressed here... why is it so hard to stop gun violence in america?,2022-05-21 02:45:20,gun violence,0,1,2,0,0
my brother @erickbellomy made the news... im so proud of him working to make a safer ohio for all of us... he looks so handsome in the video..,2022-05-21 02:43:28,gun violence,1,4,7,0,0
"nancy, im fairly certain you meant to say violence instead of gun violence. if you never address the root cause of violence (btw, not the gun), youll never fix the problem. this country needs god. your partys marxist ideologies reject god at every turn. #turnbacktogod",2022-05-21 02:41:50,gun violence,0,0,0,0,0
"breaking news. the republicans in association with the nra have just introduced what they consider a novel, groundbreaking, effective and long term solution, to the mass shootings and gun violence crisis in america. thoughts and prayers.",2022-05-21 02:41:35,gun violence,2,3,5,0,0
"why dont any of the proposed solutions for gun violence include training? it would have an immediate impact on the number of accidental shootings. if any of our problems were solved, there would be no wedge issues left to divide people.",2022-05-21 02:40:46,gun violence,7,5,27,0,0
gun violence?,2022-05-21 02:40:18,gun violence,0,0,1,0,0
i wasnt necessarily trying to be funny. it was more just wanting to point out how ridiculous it is to ban guns in order to prevent gun violence...,2022-05-21 02:38:44,gun violence,1,0,0,0,0
original #tibetan in #tibet region of #china already getting these all...when they elevated from slavery/serfdom because theyre optimistic & hardworking. theyre one of best managed ethnics in the world much more better than whore in #usa (living in racial/gun violence),2022-05-21 02:37:01,gun violence,0,1,0,0,0
"the more i learn about am3rica, the more i f*cking hate it here. i dont get patriotism. how can anyone be proud to live in a country that is capable of helping its people but wont? are you proud of our atrocious healthcare system? our rampant gun violence?",2022-05-21 02:35:16,gun violence,1,0,1,0,0
"well i dont know, but the overwhelming majority of gun violence in the u.s. is nonideological... we obsess over killers beliefs, but people typically kill their neighbors, spouses, and coworkers do to some toxic mix of physical/emotional pain and unhappiness.",2022-05-21 02:34:39,gun violence,1,0,0,0,0
its not important to not glorify bad things to adults. adults can seperate fiction from reality just fine and just because you seemingly are ok with gun violence doesnt mean other people who engage with those fiction are. content warnings and age restriction exist,2022-05-21 02:34:23,gun violence,1,0,2,0,0
the only effective way to control gun violence is to prosecute perps harshly,2022-05-21 02:32:31,gun violence,0,0,0,0,0
".@jessforpasadena is a former california doj deputy attorney general and u.s. army major. she is a lifelong public servant and strong advocate for affordable housing, ending gun violence, and environmental sustainability. lets reelect this mama to the pasadena city council!",2022-05-21 02:30:39,gun violence,1,1,3,0,0
"call out the people who organize the billion$ drug trade in chicago, recruit young people with guns, money and cars  these are the prime movers. not some vague bullshit about gun violence.",2022-05-21 02:29:32,gun violence,0,0,0,0,0
"firearms are the leading cause of death for children and teens (ages 1 to 19) in the united states.every year, 18,000 children and teens are shot and killed or wounded and approximately 3 million are exposed to gun violence.republicans are prolife and for guns. thats an oxymoron",2022-05-21 02:28:55,gun violence,0,0,0,0,0
how are those prayers working out for all the victims of gun violence in your state senator?,2022-05-21 02:28:42,gun violence,0,0,0,0,0
"cities set gun laws also. nyc is one of the most restrictive cities with respect to firearms and the 2nd amendment in the us. if you zoom into any state data, most gun violence occurs in democraticly controlled cities. those cities also have higher homelessness and crime rates.",2022-05-21 02:28:21,gun violence,2,0,0,0,0
